ID,Answers
14666,0
14667,0
14668,0
14669,0
14670,0
14671,1
14672,1
14673,0
14674,1
14675,0
14676,0
14677,0
14678,1
14679,1
14680,0
14681,0
14682,0
14683,0
14684,0
14685,1
14686,0
14687,0
14688,1
14689,1
14690,1
14691,1
14692,1
14693,0
14694,1
14695,0
14696,0
14697,1
14698,0
14699,0
14700,0
14701,1
14702,1
14703,1
14704,0
14705,0
14706,0
14707,0
14708,0
14709,0
14710,0
14711,0
14712,1
14713,1
14714,1
14715,0
14716,0
14717,1
14718,1
14719,0
14720,1
14721,0
14722,0
14723,1
14724,1
14725,0
14726,0
14727,1
14728,0
14729,1
14730,0
14731,0
14732,0
14733,1
14734,0
14735,0
14736,1
14737,0
14738,1
14739,0
14740,0
14741,1
14742,1
14743,1
14744,0
14745,1
14746,0
14747,0
14748,1
14749,0
14750,0
14751,0
14752,0
14753,1
14754,0
14755,0
14756,0
14757,0
14758,0
14759,0
14760,0
14761,0
14762,0
14763,0
14764,0
14765,0
14766,0
14767,0
14768,1
14769,0
14770,1
14771,1
14772,0
14773,0
14774,0
14775,1
14776,1
14777,1
14778,1
14779,0
14780,0
14781,1
14782,0
14783,0
14784,1
14785,0
14786,0
14787,0
14788,0
14789,1
14790,1
14791,0
14792,0
14793,0
14794,0
14795,0
14796,1
14797,0
14798,0
14799,1
14800,1
14801,1
14802,0
14803,1
14804,0
14805,1
14806,0
14807,0
14808,1
14809,1
14810,0
14811,1
14812,1
14813,0
14814,0
14815,0
14816,1
14817,1
14818,0
14819,0
14820,0
14821,1
14822,1
14823,1
14824,0
14825,0
14826,1
14827,0
14828,0
14829,1
14830,0
14831,1
14832,0
14833,1
14834,1
14835,1
14836,1
14837,0
14838,1
14839,0
14840,0
14841,1
14842,1
14843,0
14844,1
14845,0
14846,1
14847,0
14848,1
14849,1
14850,0
14851,1
14852,1
14853,0
14854,1
14855,1
14856,1
14857,1
14858,0
14859,0
14860,0
14861,0
14862,0
14863,1
14864,0
14865,0
14866,0
14867,0
14868,0
14869,1
14870,1
14871,0
14872,1
14873,0
14874,1
14875,0
14876,1
14877,1
14878,1
14879,0
14880,0
14881,0
14882,0
14883,0
14884,0
14885,0
14886,1
14887,0
14888,0
14889,0
14890,0
14891,0
14892,0
14893,0
14894,0
14895,0
14896,0
14897,1
14898,0
14899,1
14900,0
14901,1
14902,0
14903,0
14904,0
14905,1
14906,1
14907,0
14908,0
14909,0
14910,0
14911,0
14912,0
14913,0
14914,0
14915,1
14916,0
14917,1
14918,0
14919,1
14920,1
14921,0
14922,0
14923,0
14924,0
14925,1
14926,0
14927,1
14928,1
14929,0
14930,0
14931,1
14932,1
14933,1
14934,0
14935,1
14936,0
14937,0
14938,0
14939,0
14940,0
14941,0
14942,0
14943,0
14944,0
14945,0
14946,1
14947,0
14948,0
14949,0
14950,1
14951,1
14952,0
14953,0
14954,0
14955,1
14956,0
14957,1
14958,0
14959,1
14960,0
14961,0
14962,1
14963,0
14964,1
14965,1
14966,1
14967,1
14968,0
14969,1
14970,0
14971,1
14972,0
14973,1
14974,0
14975,0
14976,0
14977,0
14978,0
14979,1
14980,0
14981,0
14982,1
14983,1
14984,0
14985,1
14986,0
14987,0
14988,1
14989,0
14990,0
14991,1
14992,0
14993,1
14994,1
14995,1
14996,1
14997,1
14998,0
14999,0
15000,1
15001,0
15002,1
15003,0
15004,0
15005,0
15006,0
15007,0
15008,0
15009,0
15010,0
15011,1
15012,0
15013,1
15014,1
15015,0
15016,0
15017,1
15018,1
15019,0
15020,0
15021,0
15022,1
15023,0
15024,1
15025,1
15026,0
15027,1
15028,0
15029,1
15030,0
15031,1
15032,0
15033,0
15034,1
15035,0
15036,1
15037,1
15038,1
15039,0
15040,0
15041,1
15042,0
15043,1
15044,0
15045,0
15046,0
15047,0
15048,0
15049,0
15050,1
15051,0
15052,1
15053,1
15054,1
15055,1
15056,0
15057,0
15058,1
15059,0
15060,0
15061,1
15062,0
15063,0
15064,0
15065,0
15066,1
15067,1
15068,0
15069,0
15070,0
15071,1
15072,0
15073,1
15074,0
15075,0
15076,0
15077,0
15078,1
15079,0
15080,1
15081,1
15082,0
15083,0
15084,0
15085,0
15086,1
15087,1
15088,1
15089,1
15090,0
15091,1
15092,1
15093,1
15094,1
15095,1
15096,0
15097,1
15098,0
15099,0
15100,0
15101,0
15102,0
15103,1
15104,1
15105,1
15106,0
15107,0
15108,1
15109,0
15110,0
15111,0
15112,1
15113,1
15114,1
15115,0
15116,0
15117,1
15118,1
15119,0
15120,0
15121,1
15122,0
15123,0
15124,1
15125,0
15126,1
15127,0
15128,1
15129,0
15130,1
15131,1
15132,0
15133,0
15134,1
15135,1
15136,0
15137,1
15138,0
15139,0
15140,0
15141,1
15142,0
15143,0
15144,0
15145,0
15146,0
15147,1
15148,1
15149,0
15150,0
15151,1
15152,1
15153,0
15154,0
15155,0
15156,0
15157,1
15158,0
15159,1
15160,0
15161,0
15162,0
15163,1
15164,0
15165,1
15166,1
15167,0
15168,0
15169,1
15170,0
15171,0
15172,1
15173,0
15174,1
15175,1
15176,1
15177,1
15178,1
15179,1
15180,0
15181,0
15182,0
15183,0
15184,0
15185,0
15186,0
15187,1
15188,0
15189,0
15190,1
15191,1
15192,0
15193,0
15194,0
15195,0
15196,0
15197,0
15198,0
15199,0
15200,1
15201,1
15202,1
15203,0
15204,0
15205,0
15206,0
15207,1
15208,1
15209,0
15210,0
15211,0
15212,1
15213,1
15214,1
15215,1
15216,0
15217,1
15218,1
15219,0
15220,1
15221,1
15222,0
15223,1
15224,0
15225,0
15226,0
15227,1
15228,0
15229,0
15230,0
15231,0
15232,1
15233,0
15234,0
15235,0
15236,0
15237,0
15238,1
15239,0
15240,0
15241,0
15242,1
15243,0
15244,1
15245,0
15246,0
15247,0
15248,0
15249,1
15250,0
15251,0
15252,0
15253,0
15254,1
15255,1
15256,1
15257,0
15258,1
15259,0
15260,1
15261,0
15262,0
15263,1
15264,0
15265,0
15266,1
15267,0
15268,1
15269,0
15270,0
15271,0
15272,0
15273,0
15274,1
15275,1
15276,1
15277,1
15278,0
15279,0
15280,0
15281,0
15282,1
15283,0
15284,1
15285,0
15286,0
15287,1
15288,1
15289,1
15290,0
15291,1
15292,0
15293,0
15294,1
15295,0
15296,0
15297,1
15298,0
15299,0
15300,0
15301,0
15302,0
15303,0
15304,1
15305,1
15306,0
15307,1
15308,0
15309,1
15310,0
15311,1
15312,0
15313,0
15314,0
15315,1
15316,0
15317,1
15318,0
15319,0
15320,0
15321,0
15322,1
15323,0
15324,1
15325,0
15326,1
15327,1
15328,0
15329,0
15330,0
15331,1
15332,1
15333,0
15334,1
15335,0
15336,0
15337,1
15338,1
15339,0
15340,0
15341,0
15342,0
15343,0
15344,1
15345,0
15346,0
15347,1
15348,0
15349,0
15350,1
15351,0
15352,1
15353,0
15354,0
15355,1
15356,0
15357,1
15358,1
15359,1
15360,0
15361,1
15362,0
15363,0
15364,1
15365,1
15366,0
15367,0
15368,1
15369,0
15370,0
15371,1
15372,1
15373,0
15374,0
15375,1
15376,0
15377,1
15378,1
15379,0
15380,1
15381,0
15382,1
15383,0
15384,0
15385,1
15386,0
15387,0
15388,1
15389,1
15390,0
15391,1
15392,1
15393,1
15394,0
15395,1
15396,0
15397,1
15398,0
15399,1
15400,0
15401,0
15402,0
15403,0
15404,0
15405,0
15406,0
15407,0
15408,0
15409,0
15410,0
15411,0
15412,0
15413,0
15414,0
15415,0
15416,0
15417,1
15418,0
15419,0
15420,1
15421,1
15422,1
15423,0
15424,0
15425,0
15426,0
15427,1
15428,0
15429,0
15430,1
15431,1
15432,0
15433,1
15434,1
15435,1
15436,1
15437,0
15438,1
15439,0
15440,1
15441,0
15442,1
15443,0
15444,1
15445,0
15446,0
15447,0
15448,0
15449,1
15450,1
15451,0
15452,1
15453,0
15454,0
15455,0
15456,0
15457,1
15458,1
15459,0
15460,0
15461,1
15462,0
15463,0
15464,0
15465,0
15466,1
15467,1
15468,0
15469,0
15470,0
15471,0
15472,1
15473,0
15474,0
15475,1
15476,0
15477,0
15478,0
15479,0
15480,0
15481,0
15482,1
15483,1
15484,0
15485,0
15486,0
15487,0
15488,1
15489,1
15490,0
15491,0
15492,1
15493,0
15494,1
15495,0
15496,0
15497,0
15498,0
15499,1
15500,0
15501,0
15502,0
15503,1
15504,1
15505,0
15506,1
15507,0
15508,1
15509,0
15510,0
15511,0
15512,0
15513,1
15514,0
15515,0
15516,1
15517,0
15518,0
15519,0
15520,1
15521,0
15522,0
15523,0
15524,0
15525,0
15526,0
15527,1
15528,1
15529,0
15530,1
15531,0
15532,0
15533,1
15534,0
15535,0
15536,0
15537,0
15538,0
15539,1
15540,1
15541,1
15542,1
15543,1
15544,0
15545,1
15546,1
15547,0
15548,0
15549,0
15550,0
15551,0
15552,0
15553,0
15554,0
15555,1
15556,0
15557,0
15558,0
15559,1
15560,0
15561,1
15562,0
15563,0
15564,1
15565,0
15566,0
15567,0
15568,0
15569,1
15570,0
15571,0
15572,1
15573,1
15574,1
15575,1
15576,0
15577,1
15578,0
15579,1
15580,0
15581,0
15582,0
15583,1
15584,1
15585,0
15586,0
15587,0
15588,1
15589,1
15590,1
15591,1
15592,1
15593,1
15594,1
15595,1
15596,0
15597,0
15598,1
15599,0
15600,0
15601,0
15602,0
15603,0
15604,0
15605,0
15606,0
15607,0
15608,1
15609,0
15610,1
15611,0
15612,0
15613,1
15614,0
15615,0
15616,0
15617,1
15618,1
15619,0
15620,1
15621,1
15622,0
15623,1
15624,0
15625,0
15626,0
15627,1
15628,1
15629,1
15630,0
15631,0
15632,1
15633,0
15634,0
15635,0
15636,1
15637,1
15638,1
15639,1
15640,1
15641,1
15642,1
15643,0
15644,1
15645,1
15646,0
15647,1
15648,0
15649,0
15650,0
15651,0
15652,0
15653,0
15654,0
15655,0
15656,0
15657,0
15658,0
15659,0
15660,0
15661,0
15662,1
15663,1
15664,1
15665,1
15666,0
15667,0
15668,0
15669,1
15670,0
15671,1
15672,1
15673,0
15674,1
15675,1
15676,1
15677,0
15678,0
15679,0
15680,0
15681,0
15682,0
15683,0
15684,0
15685,0
15686,0
15687,0
15688,0
15689,1
15690,0
15691,1
15692,0
15693,0
15694,1
15695,0
15696,0
15697,1
15698,0
15699,1
15700,0
15701,1
15702,1
15703,1
15704,0
15705,1
15706,0
15707,0
15708,0
15709,0
15710,0
15711,1
15712,0
15713,1
15714,0
15715,1
15716,0
15717,1
15718,0
15719,1
15720,0
15721,0
15722,0
15723,1
15724,0
15725,0
15726,1
15727,0
15728,0
15729,1
15730,1
15731,1
15732,0
15733,0
15734,0
15735,0
15736,0
15737,0
15738,1
15739,0
15740,1
15741,0
15742,1
15743,1
15744,0
15745,0
15746,0
15747,1
15748,0
15749,0
15750,0
15751,1
15752,0
15753,0
15754,0
15755,1
15756,0
15757,1
15758,1
15759,0
15760,0
15761,0
15762,1
15763,1
15764,0
15765,0
15766,1
15767,0
15768,0
15769,0
15770,0
15771,0
15772,1
15773,1
15774,0
15775,1
15776,0
15777,0
15778,0
15779,1
15780,0
15781,0
15782,0
15783,1
15784,0
15785,0
15786,0
15787,0
15788,0
15789,0
15790,0
15791,0
15792,0
15793,1
15794,0
15795,1
15796,0
15797,0
15798,1
15799,1
15800,0
15801,1
15802,0
15803,0
15804,0
15805,0
15806,0
15807,0
15808,0
15809,0
15810,1
15811,1
15812,1
15813,0
15814,0
15815,0
15816,0
15817,1
15818,1
15819,1
15820,1
15821,0
15822,1
15823,0
15824,1
15825,0
15826,0
15827,0
15828,0
15829,0
15830,0
15831,0
15832,1
15833,1
15834,1
15835,0
15836,0
15837,1
15838,0
15839,1
15840,1
15841,1
15842,1
15843,1
15844,1
15845,1
15846,1
15847,0
15848,0
15849,0
15850,0
15851,0
15852,1
15853,0
15854,0
15855,0
15856,0
15857,0
15858,0
15859,0
15860,1
15861,1
15862,0
15863,0
15864,0
15865,1
15866,0
15867,1
15868,0
15869,0
15870,0
15871,0
15872,1
15873,0
15874,0
15875,0
15876,0
15877,0
15878,1
15879,0
15880,1
15881,0
15882,0
15883,1
15884,0
15885,1
15886,0
15887,1
15888,0
15889,0
15890,0
15891,0
15892,0
15893,1
15894,0
15895,0
15896,0
15897,0
15898,1
15899,0
15900,1
15901,1
15902,0
15903,0
15904,1
15905,0
15906,0
15907,0
15908,1
15909,1
15910,0
15911,1
15912,1
15913,0
15914,1
15915,0
15916,0
15917,0
15918,0
15919,0
15920,0
15921,0
15922,0
15923,0
15924,0
15925,0
15926,1
15927,0
15928,0
15929,1
15930,0
15931,0
15932,0
15933,1
15934,0
15935,0
15936,0
15937,0
15938,0
15939,1
15940,0
15941,1
15942,0
15943,0
15944,0
15945,1
15946,1
15947,1
15948,0
15949,1
15950,1
15951,0
15952,0
15953,1
15954,0
15955,0
15956,0
15957,1
15958,1
15959,0
15960,1
15961,1
15962,0
15963,0
15964,0
15965,0
15966,1
15967,1
15968,1
15969,1
15970,0
15971,0
15972,1
15973,0
15974,1
15975,1
15976,0
15977,0
15978,0
15979,1
15980,0
15981,0
15982,0
15983,1
15984,0
15985,0
15986,0
15987,0
15988,0
15989,1
15990,1
15991,0
15992,0
15993,0
15994,0
15995,0
15996,0
15997,1
15998,1
15999,1
16000,1
16001,0
16002,1
16003,1
16004,0
16005,1
16006,1
16007,1
16008,1
16009,0
16010,1
16011,0
16012,1
16013,1
16014,1
16015,0
16016,0
16017,1
16018,0
16019,1
16020,1
16021,0
16022,1
16023,0
16024,0
16025,1
16026,1
16027,1
16028,0
16029,0
16030,1
16031,0
16032,1
16033,0
16034,0
16035,0
16036,0
16037,1
16038,1
16039,0
16040,1
16041,1
16042,0
16043,0
16044,0
16045,1
16046,0
16047,0
16048,1
16049,0
16050,0
16051,0
16052,0
16053,1
16054,0
16055,0
16056,0
16057,1
16058,1
16059,0
16060,1
16061,1
16062,1
16063,1
16064,1
16065,0
16066,1
16067,1
16068,0
16069,1
16070,1
16071,1
16072,0
16073,0
16074,0
16075,1
16076,0
16077,0
16078,1
16079,0
16080,1
16081,1
16082,1
16083,0
16084,0
16085,0
16086,1
16087,0
16088,1
16089,1
16090,1
16091,1
16092,1
16093,1
16094,0
16095,1
16096,0
16097,0
16098,0
16099,0
16100,1
16101,1
16102,1
16103,1
16104,0
16105,1
16106,1
16107,0
16108,0
16109,0
16110,1
16111,0
16112,0
16113,0
16114,1
16115,1
16116,0
16117,1
16118,0
16119,1
16120,0
16121,1
16122,0
16123,0
16124,0
16125,0
16126,0
16127,0
16128,0
16129,1
16130,0
16131,1
16132,1
16133,0
16134,0
16135,0
16136,0
16137,0
16138,1
16139,0
16140,1
16141,1
16142,1
16143,0
16144,1
16145,1
16146,0
16147,0
16148,1
16149,1
16150,0
16151,1
16152,0
16153,0
16154,1
16155,1
16156,0
16157,0
16158,0
16159,0
16160,0
16161,0
16162,1
16163,0
16164,0
16165,0
16166,0
16167,0
16168,1
16169,0
16170,0
16171,1
16172,0
16173,1
16174,1
16175,1
16176,0
16177,0
16178,1
16179,1
16180,0
16181,1
16182,1
16183,0
16184,1
16185,0
16186,0
16187,0
16188,1
16189,0
16190,0
16191,1
16192,0
16193,0
16194,0
16195,1
16196,0
16197,0
16198,0
16199,0
16200,1
16201,1
16202,0
16203,0
16204,1
16205,0
16206,0
16207,0
16208,0
16209,0
16210,0
16211,1
16212,0
16213,1
16214,0
16215,1
16216,0
16217,1
16218,0
16219,0
16220,0
16221,0
16222,0
16223,1
16224,0
16225,0
16226,0
16227,1
16228,0
16229,1
16230,0
16231,0
16232,0
16233,1
16234,1
16235,0
16236,1
16237,0
16238,0
16239,0
16240,0
16241,1
16242,0
16243,1
16244,0
16245,1
16246,1
16247,1
16248,0
16249,0
16250,0
16251,1
16252,1
16253,0
16254,0
16255,0
16256,0
16257,0
16258,1
16259,0
16260,0
16261,1
16262,0
16263,1
16264,0
16265,0
16266,0
16267,0
16268,0
16269,1
16270,0
16271,0
16272,0
16273,1
16274,0
16275,0
16276,0
16277,0
16278,0
16279,1
16280,1
16281,1
16282,0
16283,0
16284,0
16285,1
16286,0
16287,0
16288,1
16289,0
16290,1
16291,0
16292,0
16293,1
16294,0
16295,0
16296,1
16297,0
16298,0
16299,0
16300,0
16301,0
16302,1
16303,0
16304,0
16305,0
16306,0
16307,1
16308,1
16309,1
16310,0
16311,0
16312,0
16313,0
16314,0
16315,1
16316,1
16317,0
16318,1
16319,0
16320,0
16321,0
16322,0
16323,0
16324,0
16325,0
16326,1
16327,0
16328,1
16329,0
16330,0
16331,0
16332,1
16333,1
16334,1
16335,0
16336,0
16337,0
16338,0
16339,1
16340,1
16341,1
16342,0
16343,1
16344,0
16345,0
16346,1
16347,0
16348,1
16349,0
16350,0
16351,1
16352,0
16353,0
16354,1
16355,1
16356,0
16357,1
16358,0
16359,0
16360,1
16361,0
16362,1
16363,1
16364,1
16365,1
16366,0
16367,0
16368,0
16369,0
16370,1
16371,0
16372,0
16373,0
16374,0
16375,0
16376,1
16377,1
16378,0
16379,1
16380,1
16381,0
16382,1
16383,1
16384,0
16385,0
16386,0
16387,0
16388,1
16389,1
16390,1
16391,0
16392,0
16393,0
16394,1
16395,1
16396,0
16397,0
16398,0
16399,1
16400,0
16401,0
16402,0
16403,0
16404,0
16405,0
16406,1
16407,0
16408,1
16409,0
16410,0
16411,1
16412,1
16413,1
16414,0
16415,0
16416,0
16417,0
16418,0
16419,0
16420,1
16421,0
16422,1
16423,0
16424,0
16425,1
16426,0
16427,0
16428,1
16429,1
16430,0
16431,0
16432,1
16433,1
16434,0
16435,0
16436,0
16437,0
16438,0
16439,0
16440,1
16441,0
16442,1
16443,1
16444,0
16445,0
16446,1
16447,0
16448,1
16449,1
16450,1
16451,0
16452,0
16453,1
16454,0
16455,0
16456,0
16457,0
16458,0
16459,1
16460,0
16461,1
16462,1
16463,0
16464,0
16465,0
16466,0
16467,0
16468,1
16469,0
16470,0
16471,0
16472,0
16473,0
16474,1
16475,1
16476,0
16477,0
16478,1
16479,0
16480,0
16481,0
16482,0
16483,1
16484,0
16485,0
16486,0
16487,1
16488,0
16489,0
16490,1
16491,0
16492,0
16493,0
16494,0
16495,0
16496,0
16497,0
16498,1
16499,1
16500,1
16501,0
16502,1
16503,0
16504,0
16505,1
16506,0
16507,1
16508,1
16509,0
16510,0
16511,1
16512,0
16513,1
16514,0
16515,1
16516,0
16517,0
16518,1
16519,0
16520,0
16521,1
16522,1
16523,0
16524,0
16525,0
16526,0
16527,0
16528,0
16529,1
16530,0
16531,0
16532,0
16533,0
16534,1
16535,1
16536,0
16537,0
16538,0
16539,1
16540,1
16541,0
16542,0
16543,0
16544,1
16545,1
16546,1
16547,1
16548,0
16549,1
16550,1
16551,0
16552,0
16553,0
16554,0
16555,1
16556,1
16557,1
16558,0
16559,0
16560,1
16561,0
16562,0
16563,1
16564,0
16565,1
16566,1
16567,1
16568,0
16569,1
16570,0
16571,1
16572,0
16573,0
16574,1
16575,0
16576,1
16577,1
16578,0
16579,1
16580,0
16581,1
16582,1
16583,0
16584,1
16585,0
16586,1
16587,1
16588,1
16589,0
16590,1
16591,0
16592,0
16593,0
16594,0
16595,0
16596,0
16597,1
16598,0
16599,1
16600,0
16601,1
16602,0
16603,0
16604,1
16605,0
16606,0
16607,0
16608,1
16609,1
16610,1
16611,0
16612,1
16613,0
16614,1
16615,1
16616,0
16617,1
16618,0
16619,1
16620,1
16621,0
16622,1
16623,1
16624,0
16625,0
16626,0
16627,0
16628,1
16629,0
16630,0
16631,0
16632,1
16633,1
16634,0
16635,1
16636,1
16637,1
16638,1
16639,1
16640,1
16641,1
16642,0
16643,0
16644,0
16645,0
16646,1
16647,1
16648,0
16649,0
16650,1
16651,0
16652,0
16653,1
16654,1
16655,0
16656,1
16657,1
16658,0
16659,0
16660,0
16661,0
16662,1
16663,1
16664,0
16665,1
16666,0
16667,0
16668,0
16669,1
16670,0
16671,0
16672,0
16673,1
16674,0
16675,1
16676,0
16677,0
16678,0
16679,1
16680,0
16681,0
16682,0
16683,1
16684,1
16685,0
16686,1
16687,0
16688,0
16689,1
16690,0
16691,0
16692,1
16693,1
16694,0
16695,0
16696,1
16697,0
16698,0
16699,1
16700,0
16701,0
16702,1
16703,0
16704,1
16705,1
16706,0
16707,0
16708,0
16709,0
16710,1
16711,1
16712,0
16713,1
16714,0
16715,0
16716,1
16717,1
16718,1
16719,0
16720,1
16721,1
16722,1
16723,1
16724,0
16725,1
16726,0
16727,0
16728,0
16729,1
16730,0
16731,0
16732,0
16733,1
16734,1
16735,1
16736,1
16737,0
16738,0
16739,0
16740,1
16741,1
16742,0
16743,1
16744,0
16745,0
16746,0
16747,0
16748,1
16749,1
16750,0
16751,1
16752,0
16753,0
16754,0
16755,0
16756,0
16757,1
16758,0
16759,1
16760,0
16761,1
16762,0
16763,0
16764,1
16765,0
16766,0
16767,1
16768,0
16769,1
16770,0
16771,0
16772,0
16773,0
16774,0
16775,1
16776,0
16777,0
16778,1
16779,0
16780,1
16781,1
16782,0
16783,1
16784,1
16785,0
16786,1
16787,1
16788,0
16789,0
16790,1
16791,0
16792,1
16793,0
16794,0
16795,0
16796,1
16797,0
16798,1
16799,1
16800,0
16801,0
16802,1
16803,0
16804,1
16805,0
16806,0
16807,0
16808,0
16809,1
16810,0
16811,0
16812,0
16813,0
16814,0
16815,0
16816,1
16817,1
16818,0
16819,0
16820,1
16821,0
16822,0
16823,0
16824,0
16825,0
16826,0
16827,0
16828,0
16829,0
16830,0
16831,0
16832,0
16833,0
16834,0
16835,1
16836,0
16837,1
16838,0
16839,1
16840,1
16841,0
16842,0
16843,1
16844,0
16845,1
16846,0
16847,0
16848,1
16849,0
16850,0
16851,1
16852,1
16853,0
16854,0
16855,1
16856,0
16857,0
16858,0
16859,0
16860,0
16861,0
16862,1
16863,0
16864,0
16865,1
16866,1
16867,1
16868,0
16869,1
16870,0
16871,1
16872,0
16873,1
16874,0
16875,0
16876,1
16877,1
16878,1
16879,1
16880,1
16881,0
16882,0
16883,0
16884,0
16885,0
16886,0
16887,0
16888,0
16889,1
16890,0
16891,0
16892,1
16893,1
16894,1
16895,1
16896,1
16897,1
16898,0
16899,0
16900,1
16901,0
16902,1
16903,1
16904,0
16905,0
16906,0
16907,0
16908,0
16909,1
16910,0
16911,0
16912,0
16913,0
16914,0
16915,0
16916,1
16917,1
16918,0
16919,0
16920,1
16921,1
16922,0
16923,1
16924,0
16925,1
16926,0
16927,1
16928,1
16929,0
16930,1
16931,0
16932,0
16933,0
16934,1
16935,0
16936,1
16937,1
16938,1
16939,0
16940,0
16941,0
16942,1
16943,0
16944,0
16945,1
16946,0
16947,0
16948,0
16949,1
16950,0
16951,0
16952,1
16953,1
16954,0
16955,1
16956,1
16957,1
16958,0
16959,0
16960,0
16961,0
16962,0
16963,0
16964,0
16965,1
16966,0
16967,0
16968,0
16969,1
16970,1
16971,0
16972,0
16973,0
16974,0
16975,1
16976,0
16977,0
16978,0
16979,0
16980,0
16981,0
16982,0
16983,0
16984,0
16985,1
16986,0
16987,0
16988,0
16989,1
16990,1
16991,0
16992,1
16993,0
16994,1
16995,0
16996,1
16997,0
16998,1
16999,1
17000,1
17001,0
17002,1
17003,1
17004,0
17005,0
17006,0
17007,1
17008,1
17009,1
17010,0
17011,0
17012,0
17013,0
17014,0
17015,0
17016,1
17017,0
17018,0
17019,1
17020,1
17021,0
17022,1
17023,0
17024,0
17025,0
17026,1
17027,0
17028,1
17029,1
17030,0
17031,0
17032,1
17033,0
17034,0
17035,1
17036,0
17037,1
17038,1
17039,0
17040,0
17041,0
17042,0
17043,1
17044,0
17045,0
17046,0
17047,0
17048,0
17049,0
17050,0
17051,0
17052,1
17053,0
17054,1
17055,0
17056,1
17057,1
17058,1
17059,0
17060,0
17061,0
17062,0
17063,0
17064,0
17065,1
17066,0
17067,0
17068,0
17069,0
17070,0
17071,0
17072,1
17073,1
17074,1
17075,0
17076,0
17077,0
17078,1
17079,0
17080,1
17081,1
17082,1
17083,0
17084,0
17085,0
17086,1
17087,0
17088,0
17089,0
17090,0
17091,1
17092,1
17093,1
17094,0
17095,1
17096,1
17097,0
17098,0
17099,0
17100,0
17101,1
17102,1
17103,0
17104,0
17105,0
17106,0
17107,1
17108,1
17109,0
17110,1
17111,1
17112,0
17113,0
17114,0
17115,1
17116,0
17117,0
17118,1
17119,0
17120,0
17121,0
17122,0
17123,0
17124,0
17125,0
17126,0
17127,0
17128,0
17129,0
17130,1
17131,1
17132,0
17133,0
17134,1
17135,1
17136,1
17137,1
17138,0
17139,0
17140,1
17141,0
17142,0
17143,0
17144,1
17145,1
17146,0
17147,1
17148,1
17149,1
17150,0
17151,0
17152,1
17153,1
17154,0
17155,0
17156,0
17157,1
17158,0
17159,1
17160,0
17161,1
17162,0
17163,0
17164,0
17165,1
17166,1
17167,0
17168,0
17169,1
17170,1
17171,1
17172,1
17173,0
17174,0
17175,1
17176,0
17177,0
17178,0
17179,0
17180,0
17181,0
17182,1
17183,0
17184,0
17185,1
17186,1
17187,1
17188,0
17189,0
17190,0
17191,0
17192,0
17193,0
17194,1
17195,1
17196,1
17197,0
17198,0
17199,0
17200,0
17201,1
17202,1
17203,1
17204,1
17205,0
17206,0
17207,0
17208,0
17209,0
17210,0
17211,1
17212,1
17213,0
17214,0
17215,0
17216,0
17217,0
17218,0
17219,0
17220,1
17221,1
17222,1
17223,0
17224,0
17225,1
17226,0
17227,1
17228,1
17229,1
17230,0
17231,1
17232,1
17233,1
17234,1
17235,1
17236,0
17237,0
17238,0
17239,1
17240,0
17241,0
17242,0
17243,1
17244,0
17245,1
17246,1
17247,1
17248,1
17249,0
17250,0
17251,0
17252,0
17253,1
17254,1
17255,1
17256,0
17257,0
17258,1
17259,0
17260,0
17261,0
17262,1
17263,0
17264,1
17265,0
17266,0
17267,0
17268,1
17269,1
17270,0
17271,1
17272,0
17273,0
17274,0
17275,1
17276,0
17277,1
17278,0
17279,0
17280,0
17281,0
17282,0
17283,0
17284,0
17285,0
17286,0
17287,1
17288,0
17289,0
17290,0
17291,0
17292,0
17293,1
17294,0
17295,0
17296,0
17297,1
17298,0
17299,0
17300,1
17301,1
17302,1
17303,1
17304,0
17305,1
17306,0
17307,0
17308,1
17309,1
17310,0
17311,0
17312,1
17313,0
17314,1
17315,0
17316,0
17317,0
17318,0
17319,1
17320,1
17321,1
17322,0
17323,1
17324,0
17325,1
17326,0
17327,0
17328,0
17329,0
17330,1
17331,0
17332,0
17333,0
17334,1
17335,0
17336,1
17337,0
17338,0
17339,0
17340,0
17341,1
17342,0
17343,0
17344,1
17345,1
17346,1
17347,0
17348,1
17349,1
17350,1
17351,0
17352,0
17353,1
17354,0
17355,0
17356,1
17357,0
17358,1
17359,0
17360,0
17361,1
17362,0
17363,0
17364,0
17365,1
17366,0
17367,0
17368,0
17369,1
17370,0
17371,1
17372,1
17373,0
17374,1
17375,1
17376,1
17377,0
17378,0
17379,0
17380,0
17381,0
17382,0
17383,0
17384,0
17385,0
17386,1
17387,0
17388,0
17389,1
17390,1
17391,0
17392,0
17393,1
17394,1
17395,0
17396,0
17397,0
17398,1
17399,0
17400,1
17401,1
17402,1
17403,0
17404,0
17405,0
17406,1
17407,1
17408,0
17409,0
17410,1
17411,0
17412,0
17413,0
17414,0
17415,0
17416,0
17417,1
17418,0
17419,0
17420,0
17421,1
17422,0
17423,1
17424,0
17425,1
17426,1
17427,1
17428,1
17429,0
17430,0
17431,1
17432,0
17433,0
17434,0
17435,0
17436,1
17437,1
17438,0
17439,1
17440,0
17441,0
17442,0
17443,1
17444,1
17445,0
17446,0
17447,0
17448,0
17449,1
17450,0
17451,0
17452,0
17453,1
17454,1
17455,0
17456,0
17457,1
17458,0
17459,0
17460,1
17461,1
17462,0
17463,0
